,번호,발전기명,설비용량(MW),광역지역,세부지역,latitude,longitude,지점0,지점번호0,latitude(지점)0,longitude(지점)0,지점1,지점번호1,latitude(지점)1,longitude(지점)1,지점2,지점번호2,latitude(지점)2,longitude(지점)2
149,7018,고래태양광,0.09727999999999999,경기,경기 안산시 단원구,37.321148,126.81532,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
150,29874,안산성곡태양광,0.17,경기,경기 안산시 단원구,37.321148,126.81532,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
151,29875,안산초지태양광,0.16,경기,경기 안산시 단원구,37.321148,126.81532,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
152,778,성곡2호태양광,1.99584,경기,경기 안산시 단원구,37.321148,126.81532,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
153,35112,시흥정수장태양광#2,1.3109600000000001,경기,경기 안산시 단원구,37.321148,126.81532,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
154,35128,시화방아머리태양광,1.0404,경기,경기도 안산시 단원구,37.321148,126.81532,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
155,39381,안산하수처리시설태양광,1.248,경기,경기 안산시 단원구,37.321148,126.81532,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
156,1944,린컴퍼니태양광,0.402,경기,경기 이천시 부발읍,37.28366,127.48688500000002,원주,114,37.33749,127.94659,양평,202,37.48863,127.49446,이천,203,37.26399,127.48421
157,2591,팜스코태양광,2.99,경기,경기 이천시 부발읍,37.28366,127.48688500000002,원주,114,37.33749,127.94659,양평,202,37.48863,127.49446,이천,203,37.26399,127.48421
158,13454,제일종축태양광,2.221,경기,경기 이천시 부발읍,37.28366,127.48688500000002,원주,114,37.33749,127.94659,양평,202,37.48863,127.49446,이천,203,37.26399,127.48421
159,19801,디와이뱅크9호태양광,0.7488,경기,경기 안성시 원곡면,37.03972,127.129616,수원,119,37.25746,126.983,이천,203,37.26399,127.48421,천안,232,36.76217,127.29282
160,930,3군사태양광,1.464,경기,경기 용인시 처인구,37.234306,127.201355,수원,119,37.25746,126.983,이천,203,37.26399,127.48421,천안,232,36.76217,127.29282
161,64251,포곡55사단태양광,0.9964799999999999,경기,경기 용인시 처인구,37.234306,127.201355,수원,119,37.25746,126.983,이천,203,37.26399,127.48421,천안,232,36.76217,127.29282
162,18287,용인청정태양광,1.085,경기,경기 용인시 처인구,37.234306,127.201355,수원,119,37.25746,126.983,이천,203,37.26399,127.48421,천안,232,36.76217,127.29282
163,68158,해승태양광,0.99645,경기,경기 양평군 강하면,37.494957,127.41046000000001,수원,119,37.25746,126.983,양평,202,37.48863,127.49446,서울,108,37.57142,126.9658
164,56395,케이디솔라포천발전소1,0.99792,경기,경기 포천시 창수면,37.991734,127.18911999999999,철원,95,38.14787,127.3042,동두천,98,37.90188,127.0607,양평,202,37.48863,127.49446
165,56142,솔라팩토리3태양광,1.30176,경기,경기 포천시 창수면,37.991734,127.18911999999999,철원,95,38.14787,127.3042,동두천,98,37.90188,127.0607,양평,202,37.48863,127.49446
166,1578,석그린태양광발전소,1.86552,경기,경기 포천시 창수면,37.991734,127.18911999999999,철원,95,38.14787,127.3042,동두천,98,37.90188,127.0607,양평,202,37.48863,127.49446
167,64307,포천파워소내태양광,0.664,경기,경기 포천시 창수면,37.991734,127.18911999999999,철원,95,38.14787,127.3042,동두천,98,37.90188,127.0607,양평,202,37.48863,127.49446
168,4708,케이씨씨 여주태양광 제4발전소,1.1103299999999998,경기,경기 여주시 가남읍,37.2018,127.54516000000001,이천,203,37.26399,127.48421,청주,131,36.63935,127.44089,충주,127,36.97045,127.9525
169,4707,케이씨씨 여주태양광 제3발전소,0.84096,경기,경기 여주시 가남읍,37.2018,127.54516000000001,이천,203,37.26399,127.48421,청주,131,36.63935,127.44089,충주,127,36.97045,127.9525
170,15017,대륜발전1호태양광,0.25,경기,경기 의정부시 민락로,37.74893,127.10966,동두천,98,37.90188,127.0607,양평,202,37.48863,127.49446,서울,108,37.57142,126.9658
171,48750,행죽태양광,1.7532900000000002,경기,경기 이천시 설성면,37.13247,127.522026,이천,203,37.26399,127.48421,청주,131,36.63935,127.44089,충주,127,36.97045,127.9525
172,21712,모든태양광,0.3942,경기,경기 안성시 미양면,36.97813,127.2171,수원,119,37.25746,126.983,이천,203,37.26399,127.48421,천안,232,36.76217,127.29282
173,55930,게이트원햇빛발전소,0.49301999999999996,경기,경기 여주시 대신면,37.375042,127.58656,원주,114,37.33749,127.94659,양평,202,37.48863,127.49446,이천,203,37.26399,127.48421
174,38934,아리랑태양광발전소 주식회사,1.99584,경기,경기 여주시 대신면,37.375042,127.58656,원주,114,37.33749,127.94659,양평,202,37.48863,127.49446,이천,203,37.26399,127.48421
175,50466,이수백태양광,0.0994,경기,경기 여주시 대신면,37.375042,127.58656,원주,114,37.33749,127.94659,양평,202,37.48863,127.49446,이천,203,37.26399,127.48421
176,67484,해님1호 태양광,0.099,경기,경기 여주시 대신면,37.375042,127.58656,원주,114,37.33749,127.94659,양평,202,37.48863,127.49446,이천,203,37.26399,127.48421
177,1467,비에스케이여주햇빛발전소,0.49301999999999996,경기,경기 여주시 대신면,37.375042,127.58656,원주,114,37.33749,127.94659,양평,202,37.48863,127.49446,이천,203,37.26399,127.48421
178,41675,여주늘푸른태양광,0.0994,경기,경기 여주시 대신면,37.375042,127.58656,원주,114,37.33749,127.94659,양평,202,37.48863,127.49446,이천,203,37.26399,127.48421
179,55981,다인햇빛발전소,0.49301999999999996,경기,경기 여주시 대신면,37.375042,127.58656,원주,114,37.33749,127.94659,양평,202,37.48863,127.49446,이천,203,37.26399,127.48421
180,61786,카피어솔라태양광,0.49533,경기,경기 파주시 파주읍,37.83075,126.82003,동두천,98,37.90188,127.0607,파주,99,37.88589,126.76648,서울,108,37.57142,126.9658
181,4618,디에스4호,0.8265600000000001,경기,경기 연천군 미산면,38.047478,126.99293,철원,95,38.14787,127.3042,파주,99,37.88589,126.76648,백령도,102,37.97396,124.71237
182,34333,송영훈 태양광,2.00022,경기,경기도 연천군 미산면,38.047478,126.99293,철원,95,38.14787,127.3042,파주,99,37.88589,126.76648,백령도,102,37.97396,124.71237
183,34385,송인태양광,2.4786,경기,경기 연천군 미산면,38.047478,126.99293,철원,95,38.14787,127.3042,파주,99,37.88589,126.76648,백령도,102,37.97396,124.71237
184,56200,에버그린태양광,2.4786,경기,경기 연천군 미산면,38.047478,126.99293,철원,95,38.14787,127.3042,파주,99,37.88589,126.76648,백령도,102,37.97396,124.71237
185,13404,농심포승태양광,1.27,경기,경기 평택시 포승읍,36.98282,126.88531499999999,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
186,66869,한온시스템 평택공장 태양광 발전소,1.15344,경기,경기도 평택시 포승읍,36.98282,126.88531499999999,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
187,29881,석정태양광발전소,0.19832,경기,경기 평택시 포승읍,36.98282,126.88531499999999,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
188,13405,농심율촌태양광,0.84,경기,경기 평택시 포승읍,36.98282,126.88531499999999,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
189,29864,평택2복합태양광,0.455,경기,경기 평택시 포승읍,36.98282,126.88531499999999,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
190,67825,강북아리수정수장태양광,2.8,경기,경기 남양주시 삼패동,37.596447,127.19948000000001,동두천,98,37.90188,127.0607,양평,202,37.48863,127.49446,서울,108,37.57142,126.9658
191,56224,에이치알태양광발전소,2.0729599999999997,경기,경기 화성시 우정읍,37.08982,126.81535,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
192,1690,멱우수상회전식태양광,2.9952,경기,경기 화성시 우정읍,37.08982,126.81535,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
193,35123,덕소정수장정수지태양광,1.012,경기,경기 남양주시 와부읍,37.58543,127.21665,동두천,98,37.90188,127.0607,양평,202,37.48863,127.49446,서울,108,37.57142,126.9658
194,35136,덕소정수장태양광발전기,0.327,경기,경기 남양주시 와부읍,37.58543,127.21665,동두천,98,37.90188,127.0607,양평,202,37.48863,127.49446,서울,108,37.57142,126.9658
195,37042,신세계구성태양광,0.462,경기,경기 용인시 기흥구,37.280384,127.11471999999999,수원,119,37.25746,126.983,양평,202,37.48863,127.49446,이천,203,37.26399,127.48421
196,4704,KCC중앙연구소 종합연구동태양광,1.1340000000000001,경기,경기 용인시 기흥구,37.280384,127.11471999999999,수원,119,37.25746,126.983,양평,202,37.48863,127.49446,이천,203,37.26399,127.48421
197,17971,트윈시스템태양광,0.52,경기,경기 시흥시 정왕동,37.34727,126.72213,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
198,48631,(유)방장 태양광발전소,0.99792,경기,경기 여주시 점동면,37.206066,127.662544,원주,114,37.33749,127.94659,이천,203,37.26399,127.48421,충주,127,36.97045,127.9525
199,48598,(유)노령 태양광발전소,0.99792,경기,경기 여주시 점동면,37.206066,127.662544,원주,114,37.33749,127.94659,이천,203,37.26399,127.48421,충주,127,36.97045,127.9525
200,48698,(유)여주케이원솔라 태양광발전소,0.49896,경기,경기 여주시 점동면,37.206066,127.662544,원주,114,37.33749,127.94659,이천,203,37.26399,127.48421,충주,127,36.97045,127.9525
201,28342,삼이일태양광발전소,0.09832,경기,경기 여주시 점동면,37.206066,127.662544,원주,114,37.33749,127.94659,이천,203,37.26399,127.48421,충주,127,36.97045,127.9525
202,61947,리콘타태양광,0.78,경기,경기 여주시 점동면,37.206066,127.662544,원주,114,37.33749,127.94659,이천,203,37.26399,127.48421,충주,127,36.97045,127.9525
203,56211,에스엘태양광,1.90242,경기,경기 안성시 삼죽면,37.07301,127.37485,수원,119,37.25746,126.983,이천,203,37.26399,127.48421,천안,232,36.76217,127.29282
204,64500,늘푸른하늘태양광1호,0.8935200000000001,경기,경기 안성시 삼죽면,37.07301,127.37485,수원,119,37.25746,126.983,이천,203,37.26399,127.48421,천안,232,36.76217,127.29282
205,64502,늘푸른하늘태양광3호,0.97236,경기,경기 안성시 삼죽면,37.07301,127.37485,수원,119,37.25746,126.983,이천,203,37.26399,127.48421,천안,232,36.76217,127.29282
206,64501,늘푸른하늘태양광2호,0.70299,경기,경기 안성시 삼죽면,37.07301,127.37485,수원,119,37.25746,126.983,이천,203,37.26399,127.48421,천안,232,36.76217,127.29282
207,1880,에스에이치에너지태양광,1.45,경기,경기 광주시 곤지암읍,37.350956,127.352425,수원,119,37.25746,126.983,양평,202,37.48863,127.49446,이천,203,37.26399,127.48421
208,2134,의정부행복태양광,2.241,경기,경기 의정부시 장곡로,37.73312,127.05463999999999,동두천,98,37.90188,127.0607,양평,202,37.48863,127.49446,서울,108,37.57142,126.9658
209,49983,의정부하수처리장태양광,0.327,경기,경기 의정부시 장곡로,37.73312,127.05463999999999,동두천,98,37.90188,127.0607,양평,202,37.48863,127.49446,서울,108,37.57142,126.9658
210,1854,에스디해바라기 태양광발전소 3호,2.2977,경기,경기 이천시 율면,37.09431,127.54645500000001,이천,203,37.26399,127.48421,청주,131,36.63935,127.44089,충주,127,36.97045,127.9525
211,29865,안산연성정수장태양광,1.49,경기,경기 시흥시 광석동,37.381058,126.815956,수원,119,37.25746,126.983,서울,108,37.57142,126.9658,인천,112,37.47772,126.6249
212,56399,화성KC2호 태양광발전기,4.17582,경기,경기도 화성시 송산면,37.217804,126.73916000000001,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
213,44821,옻골 태양광발전소,0.25935,경기,경기 화성시 송산면,37.217804,126.73916000000001,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
214,30127,지축차량기지태양광,1.992,경기,경기 고양시 덕양구,37.637478,126.83219,파주,99,37.88589,126.76648,서울,108,37.57142,126.9658,인천,112,37.47772,126.6249
215,50877,이케아 고양점 태양광발전기,0.994175,경기,경기도 고양시 덕양구,37.637478,126.83219,파주,99,37.88589,126.76648,서울,108,37.57142,126.9658,인천,112,37.47772,126.6249
216,40903,에스테루키2호태양광,0.099,경기,경기 여주시 강천면,37.27289,127.71151,원주,114,37.33749,127.94659,이천,203,37.26399,127.48421,충주,127,36.97045,127.9525
217,7796,광나지태양광,0.099,경기,경기 여주시 강천면,37.27289,127.71151,원주,114,37.33749,127.94659,이천,203,37.26399,127.48421,충주,127,36.97045,127.9525
218,929,605수송대대태양광,1.518,경기,경기 포천시 이동면,38.03067,127.36758,철원,95,38.14787,127.3042,춘천,101,37.90262,127.7357,양평,202,37.48863,127.49446
219,56409,케이티화성송신소태양광,2.98485,경기,경기 화성시 서신면,37.166573,126.70873,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
220,18006,부지외태양광#1,0.139125,경기,경기 동두천시 광암동,37.905617,127.10015,철원,95,38.14787,127.3042,동두천,98,37.90188,127.0607,양평,202,37.48863,127.49446
221,18007,부지외태양광#2,0.131705,경기,경기 동두천시 광암동,37.905617,127.10015,철원,95,38.14787,127.3042,동두천,98,37.90188,127.0607,양평,202,37.48863,127.49446
222,18008,동두천드림태양광,1.591,경기,경기 동두천시 광암동,37.905617,127.10015,철원,95,38.14787,127.3042,동두천,98,37.90188,127.0607,양평,202,37.48863,127.49446
223,56168,신흥태양광발전기,0.9964799999999999,경기,경기 여주시 산북면,37.40169,127.44299,수원,119,37.25746,126.983,양평,202,37.48863,127.49446,이천,203,37.26399,127.48421
224,2644,평택서부공설운동장태양광,0.753,경기,경기 평택시 청북면,37.039814,126.93427,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
225,33872,노곡리1호 태양광발전소,1.9980000000000002,경기,경기 연천군 백학면,38.029713,126.91797,철원,95,38.14787,127.3042,파주,99,37.88589,126.76648,백령도,102,37.97396,124.71237
226,38548,썬플러스5호 두일리태양광,2.02176,경기,경기 연천군 백학면,38.029713,126.91797,철원,95,38.14787,127.3042,파주,99,37.88589,126.76648,백령도,102,37.97396,124.71237
227,2964,BBTS태양광,0.9990000000000001,경기,경기 이천시 대월면,37.229885,127.49238999999999,이천,203,37.26399,127.48421,청주,131,36.63935,127.44089,충주,127,36.97045,127.9525
228,46898,운지솔라 북삼1호 태양광발전소,2.09088,경기,경기 연천군 왕징면,38.05857,127.01281000000002,철원,95,38.14787,127.3042,파주,99,37.88589,126.76648,백령도,102,37.97396,124.71237
229,2496,콘카그린쏠라1호,1.9699200000000001,경기,경기 평택시 포스읍,36.99424075,126.8359886,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
230,7929,멱곡1호태양광,0.7904,경기,경기 여주시 멱곡동,37.253258,127.66868999999998,원주,114,37.33749,127.94659,이천,203,37.26399,127.48421,충주,127,36.97045,127.9525
231,4718,피앤이솔루션발전소,0.05,경기,경기 수원시 권선구,37.25763,126.97187,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
232,57104,준태양광 왕징7호,1.81818,경기,경기 포천시 왕징면,38.07193618,126.95213909999998,철원,95,38.14787,127.3042,파주,99,37.88589,126.76648,백령도,102,37.97396,124.71237
233,18479,동안이젠태양광발전소,1.86975,경기,경기 김포시 양촌읍,37.657124,126.625496,파주,99,37.88589,126.76648,강화,201,37.70739,126.44634,인천,112,37.47772,126.6249
234,30119,김포공급센터태양광,0.09996000000000001,경기,경기 김포시 통진읍,37.691772,126.59728999999999,파주,99,37.88589,126.76648,강화,201,37.70739,126.44634,인천,112,37.47772,126.6249
235,1112,대륜발전3호태양광,0.564,경기,경기 양주시 화합로,37.85678,127.030846,동두천,98,37.90188,127.0607,파주,99,37.88589,126.76648,서울,108,37.57142,126.9658
